PRODUCT_ID,BROWSE_NODE_ID
21567,2229
21568,3329
21569,2321
21570,407
21571,289
21572,1045
21573,1287
21574,2321
21575,1344
21576,1196
21577,3068
21578,289
21579,1083
21580,534
21581,4633
21582,748
21583,409
21584,58420
21585,1362
21586,782
21587,2321
21588,3329
21589,1295
21590,2229
21591,0
21592,1045
21593,0
21594,1454
21595,289
21596,1061
21597,1045
21598,1045
21599,328
21600,316
21601,1177
21602,22
21603,1045
21604,1045
21605,0
21606,160
21607,2198
21608,1045
21609,191
21610,1186
21611,1319
21612,1194
21613,4
21614,636
21615,5
21616,1930
21617,1045
21618,1045
21619,1599
21620,8082
21621,593
21622,427
21623,1045
21624,154
21625,5
21626,439
21627,251
21628,1247
21629,7644
21630,1670
21631,5932
21632,1045
21633,1672
21634,1130
21635,4
21636,4
21637,422
21638,1045
21639,507
21640,1045
21641,1045
21642,1045
21643,2957
21644,1452
21645,1045
21646,3821
21647,289
21648,636
21649,840
21650,1045
21651,1045
21652,1045
21653,1045
21654,1045
21655,1013
21656,4
21657,4474
21658,35
21659,1045
21660,1045
21661,836
21662,1045
21663,1882
21664,1045
21665,10748
21666,871
21667,1045
21668,69153
21669,1486
21670,1045
21671,1045
21672,1240
21673,1552
21674,1295
21675,1295
21676,4496
21677,6754
21678,19
21679,507
21680,1045
21681,289
21682,1209
21683,990
21684,2019
21685,803
21686,4
21687,716
21688,4223
21689,426
21690,803
21691,1988
21692,188250
21693,834
21694,4840
21695,215
21696,361
21697,4
21698,834
21699,1092
21700,834
21701,1597
21702,1433
21703,2357
21704,289
21705,834
21706,3698
21707,10998
21708,507
21709,92
21710,2940
21711,818
21712,1973
21713,834
21714,8269
21715,2505
21716,1
21717,804
21718,411
21719,1164
21720,2229
21721,876
21722,1287
21723,507
21724,507
21725,4
21726,1684
21727,2647
21728,818
21729,1425
21730,449
21731,122
21732,4885
21733,1251
21734,86
21735,708
21736,636
21737,3355
21738,507
21739,3478
21740,796
21741,10998
21742,6647
21743,458
21744,3626
21745,4962
21746,22571
21747,92
21748,94902
21749,507
21750,753
21751,11
21752,328
21753,1889
21754,5061
21755,529
21756,11053
21757,89
21758,810
21759,13568
21760,4324
21761,495
21762,1040
21763,753
21764,29586
21765,13568
21766,753
21767,530
21768,197
21769,2321
21770,2321
21771,15856
21772,2321
21773,576
21774,21701
21775,534
21776,1171
21777,95
21778,3008
21779,709
21780,2205
21781,1045
21782,1889
21783,4
21784,289
21785,259
21786,259
21787,11
21788,1295
21789,1045
21790,1045
21791,1045
21792,117
21793,3175
21794,3175
21795,700
21796,507
21797,3175
21798,3175
21799,1045
21800,2321
21801,3562
21802,270
21803,422
21804,396
21805,41235
21806,1433
21807,38
21808,816
21809,289
21810,787
21811,1042
21812,2821
21813,58420
21814,58420
21815,259
21816,2940
21817,374
21818,1090
21819,5239
21820,465
21821,10624
21822,1084
21823,630
21824,708
21825,160
21826,10624
21827,89
21828,1045
21829,2647
21830,28472
21831,1045
21832,796
21833,1045
21834,1045
21835,2647
21836,396
21837,61999
21838,1045
21839,1295
21840,1045
21841,4240
21842,7805
21843,29811
21844,796
21845,1040
21846,1348
21847,10389
21848,439
21849,1045
21850,530
21851,419
21852,1045
21853,1164
21854,1045
21855,651
21856,507
21857,3770
21858,439
21859,374
21860,507
21861,818
21862,1045
21863,1045
21864,4888
21865,526
21866,761
21867,816
21868,69
21869,8269
21870,1045
21871,1295
21872,407
21873,289
21874,1045
21875,82059
21876,1563
21877,1045
21878,1045
21879,1045
21880,1045
21881,1084
21882,465
21883,969
21884,1045
21885,14560
21886,422
21887,1045
21888,1045
21889,1058
21890,1339
21891,1973
21892,1045
21893,1344
21894,800
21895,708
21896,2019
21897,1045
21898,1295
21899,90390
21900,1045
21901,1930
21902,1045
21903,1045
21904,319
21905,1045
21906,2983
21907,1045
21908,1045
21909,3821
21910,1045
21911,1045
21912,20867
21913,1973
21914,1045
21915,1045
21916,1045
21917,507
21918,1045
21919,1045
21920,472
21921,1295
21922,368
21923,4
21924,1040
21925,1216
21926,469
21927,1799
21928,507
21929,427
21930,81
21931,4501
21932,28156
21933,4
21934,7503
21935,708
21936,1687
21937,818
21938,319
21939,422
21940,507
21941,1813
21942,374
21943,4962
21944,154
21945,15758
21946,2511
21947,507
21948,686
21949,758
21950,1186
21951,1074
21952,228002
21953,427
21954,3421
21955,3225
21956,10555
21957,1248
21958,324
21959,507
21960,13581
21961,781
21962,2202
21963,834
21964,1454
21965,1072
21966,289
21967,708
21968,3097
21969,1003
21970,816
21971,993
21972,2117
21973,251
21974,1045
21975,9414
21976,10183
21977,215
21978,834
21979,18536
21980,251
21981,427
21982,840
21983,199530
21984,1045
21985,1171
21986,9096
21987,9084
21988,4
21989,507
21990,702
21991,251
21992,1724
21993,127
21994,1045
21995,5
21996,3099
21997,660
21998,1358
21999,4
22000,2378
22001,758
22002,507
22003,1777
22004,3626
22005,890
22006,1658
22007,495
22008,648
22009,753
22010,13568
22011,14490
22012,14490
22013,68
22014,0
22015,2073
22016,74
22017,2321
22018,1186
22019,1344
22020,302
22021,2321
22022,289
22023,1042
22024,1045
22025,507
22026,374
22027,1930
22028,2321
22029,259
22030,1295
22031,11
22032,4
22033,1045
22034,137
22035,5932
22036,1415
22037,1446
22038,1699
22039,3359
22040,1008
22041,1484
22042,1045
22043,2229
22044,1281
22045,2321
22046,1045
22047,2321
22048,4
22049,800
22050,74
22051,589
22052,3821
22053,42987
22054,598
22055,750874
22056,1084
22057,1045
22058,6828
22059,1045
22060,2459
22061,796
22062,1045
22063,38457
22064,58420
22065,422
22066,1198
22067,3456
22068,1930
22069,1295
22070,1295
22071,1295
22072,507
22073,2040
22074,1045
22075,2385
22076,42425
22077,1072
22078,1045
22079,796
22080,1045
22081,787
22082,1045
22083,507
22084,249
22085,14977
22086,890
22087,251
22088,1318
22089,1045
22090,35
22091,2516
22092,1045
22093,7660
22094,92
22095,4792
22096,17782
22097,1045
22098,4003
22099,2594
22100,1870
22101,458
22102,1045
22103,1045
22104,1045
22105,439
22106,38164
22107,3456
22108,1239
22109,2321
22110,1045
22111,3456
22112,3249
22113,1045
22114,289
22115,374
22116,328
22117,8802
22118,1658
22119,2560
22120,883
22121,1045
22122,423
22123,1779
22124,1045
22125,89
22126,422
22127,753
22128,1484
22129,11
22130,4
22131,1045
22132,1045
22133,289
22134,636
22135,1973
22136,1045
22137,1045
22138,1045
22139,1045
22140,3821
22141,1045
22142,1045
22143,1045
22144,1045
22145,1045
22146,1045
22147,507
22148,465
22149,1045
22150,781
22151,1045
22152,411
22153,1682
22154,1973
22155,16410
22156,4496
22157,422
22158,422
22159,747
22160,1339
22161,1045
22162,422
22163,636
22164,1452
22165,19264
22166,5527
22167,1239
22168,4
22169,3562
22170,3456
22171,289
22172,993
22173,3559
22174,2505
22175,10631
22176,1607
22177,2674
22178,11655
22179,4533
22180,8411
22181,154
22182,8078
22183,6
22184,439
22185,636
22186,796
22187,708
22188,228002
22189,289
22190,834
22191,19
22192,507
22193,622
22194,918
22195,110
22196,636
22197,4323
22198,2357
22199,834
22200,834
22201,2078
22202,507
22203,4513
22204,507
22205,6
22206,1835
22207,1052
22208,530
22209,6
22210,507
22211,3562
22212,507
22213,507
22214,396
22215,6
22216,1035
22217,507
22218,1746
22219,1013
22220,1052
22221,465
22222,1835
22223,507
22224,2297
22225,796
22226,6
22227,1052
22228,81
22229,1339
22230,507
22231,5520
22232,796
22233,2396
22234,507
22235,1922
22236,3780
22237,25416
22238,21269
22239,6
22240,9806
22241,19337
22242,6139
22243,279
22244,1988
22245,1889
22246,29908
22247,1232
22248,754
22249,532
22250,204
22251,4324
22252,1551
22253,800
22254,13568
22255,1551
22256,469
22257,836
22258,922
22259,4
22260,800
22261,800
22262,800
22263,3562
22264,35
22265,1199
22266,1589
22267,1045
22268,994
22269,347
22270,95
22271,1470
22272,197
22273,1026
22274,2321
22275,204
22276,1045
22277,912
22278,1019
22279,2321
22280,1092
22281,2318
22282,2321
22283,92
22284,259
22285,2321
22286,439
22287,222
22288,3937
22289,204
22290,1472
22291,3175
22292,651
22293,3175
22294,1433
22295,2321
22296,1045
22297,1279
22298,3562
22299,1565
22300,631
22301,74
22302,1045
22303,796
22304,68137
22305,796
22306,2321
22307,2647
22308,1084
22309,748
22310,761
22311,636
22312,1295
22313,374
22314,5515
22315,4324
22316,21772
22317,5287
22318,507
22319,1209
22320,1209
22321,15993
22322,2811
22323,29811
22324,781
22325,748
22326,4323
22327,507
22328,810
22329,466
22330,10779
22331,6
22332,4
22333,1083
22334,1602
22335,1983
22336,5932
22337,1092
22338,1045
22339,781
22340,469
22341,6
22342,8082
22343,1295
22344,3503
22345,289
22346,65432
22347,407
22348,439
22349,2396
22350,1045
22351,3057
22352,8082
22353,290
22354,255293
22355,507
22356,1045
22357,319
22358,15042
22359,1973
22360,1045
22361,2040
22362,507
22363,4885
22364,1045
22365,3821
22366,1045
22367,1045
22368,3154
22369,1045
22370,1045
22371,1045
22372,1045
22373,1045
22374,1045
22375,1295
22376,1045
22377,3821
22378,2472
22379,1045
22380,4368
22381,6
22382,8078
22383,44828
22384,449
22385,1295
22386,197
22387,1045
22388,1209
22389,24415
22390,764
22391,1295
22392,4
22393,1483
22394,1295
22395,374
22396,529
22397,1930
22398,507
22399,1454
22400,818
22401,1045
22402,10443
22403,2787
22404,5278
22405,818
22406,1672
22407,1287
22408,1092
22409,1049
22410,8802
22411,7339
22412,11655
22413,803
22414,507
22415,5494
22416,2379
22417,796
22418,834
22419,507
22420,1552
22421,289
22422,228002
22423,289
22424,771
22425,1973
22426,818
22427,42987
22428,721
22429,4962
22430,1045
22431,2594
22432,507
22433,4947
22434,2667
22435,324
22436,439
22437,265
22438,3633
22439,530
22440,1927
22441,6769
22442,1546
22443,781
22444,818
22445,3698
22446,1597
22447,781
22448,10998
22449,1351
22450,3611
22451,3587
22452,2647
22453,2647
22454,1927
22455,413
22456,4845
22457,529
22458,3821
22459,1602
22460,834
22461,796
22462,507
22463,4930
22464,636
22465,1214
22466,1599
22467,636
22468,3228
22469,11655
22470,9643
22471,5338
22472,324
22473,53437
22474,701
22475,4342
22476,800
22477,5001
22478,562
22479,753
22480,753
22481,5001
22482,1551
22483,800
22484,2416
22485,12978
22486,5061
22487,2416
22488,800
22489,215
22490,800
22491,197
22492,197
22493,86
22494,1538
22495,2415
22496,4368
22497,2321
22498,2298
22499,2321
22500,374
22501,534
22502,701
22503,654
22504,2321
22505,2321
22506,4
22507,2321
22508,3562
22509,89
22510,534
22511,7331
22512,265
22513,1045
22514,396
22515,1045
22516,3175
22517,3329
22518,2321
22519,1295
22520,1045
22521,1045
22522,781
22523,1045
22524,1045
22525,1045
22526,1812
22527,1045
22528,1045
22529,18424
22530,2599
22531,1351
22532,279
22533,764
22534,1045
22535,1045
22536,1045
22537,796
22538,1045
22539,534
22540,692
22541,1351
22542,2637
22543,11
22544,2722
22545,3672
22546,1672
22547,768
22548,2637
22549,10624
22550,796
22551,796
22552,796
22553,3446
22554,507
22555,1045
22556,842
22557,1198
22558,1045
22559,1045
22560,507
22561,761
22562,1045
22563,1045
22564,2647
22565,1045
22566,4
22567,1045
22568,2202
22569,1313
22570,2436
22571,1045
22572,58875
22573,1045
22574,507
22575,2205
22576,1045
22577,7235
22578,3856
22579,507
22580,26553
22581,62271
22582,4
22583,4
22584,1092
22585,1971
22586,55
22587,1045
22588,1045
22589,1353
22590,1045
22591,977
22592,1058
22593,1045
22594,3383
22595,439
22596,1979
22597,4
22598,204
22599,465
22600,796
22601,6
22602,439
22603,2594
22604,1699
22605,1045
22606,13932
22607,1045
22608,33386
22609,251
22610,422
22611,1348
22612,1045
22613,1045
22614,251
22615,261
22616,1351
22617,1045
22618,1045
22619,1186
22620,708
22621,1045
22622,507
22623,1045
22624,1295
22625,458
22626,1045
22627,3821
22628,1045
22629,1045
22630,1045
22631,589
22632,1045
22633,8078
22634,1295
22635,1045
22636,1045
22637,3246
22638,916
22639,507
22640,3780
22641,810
22642,507
22643,422
22644,422
22645,5
22646,2273
22647,1045
22648,22663
22649,4496
22650,636
22651,127
22652,2807
22653,422
22654,3821
22655,2318
22656,8269
22657,10183
22658,1777
22659,507
22660,507
22661,2077
22662,1240
22663,465
22664,576
22665,5397
22666,251
22667,2594
22668,796
22669,1973
22670,914
22671,36096
22672,255
22673,89
22674,89
22675,834
22676,1239
22677,796
22678,3994
22679,787
22680,2357
22681,10183
22682,1433
22683,507
22684,324
22685,1
22686,19
22687,89
22688,289
22689,3698
22690,1045
22691,4558
22692,805
22693,7644
22694,781
22695,1973
22696,9643
22697,3478
22698,8602
22699,781
22700,5
22701,876
22702,1973
22703,1296
22704,1973
22705,11
22706,35
22707,46942
22708,4368
22709,507
22710,507
22711,9010
22712,1392
22713,1052
22714,1699
22715,1232
22716,7905
22717,4320
22718,1137
22719,2396
22720,1045
22721,1973
22722,4
22723,17184
22724,796
22725,6412
22726,6
22727,1052
22728,1295
22729,507
22730,1973
22731,226
22732,34978
22733,89
22734,1777
22735,8602
22736,1882
22737,361
22738,340
22739,5061
22740,1409
22741,1232
22742,630
22743,1607
22744,800
22745,1040
22746,834
22747,7037
22748,534
22749,3329
22750,6
22751,15772
22752,6
22753,1045
22754,800
22755,1
22756,2321
22757,9512
22758,1092
22759,3038
22760,507
22761,1083
22762,341
22763,1045
22764,506
22765,18688
22766,197
22767,6
22768,2321
22769,2321
22770,803
22771,3027
22772,863
22773,2977
22774,618
22775,6455
22776,2321
22777,259
22778,259
22779,700
22780,1045
22781,1084
22782,654
22783,1045
22784,1045
22785,7855
22786,816
22787,2321
22788,4
22789,3175
22790,2321
22791,56231
22792,721
22793,3523
22794,1092
22795,1658
22796,1035
22797,803
22798,1045
22799,74
22800,709
22801,796
22802,1045
22803,511
22804,601
22805,796
22806,237
22807,1084
22808,1045
22809,2321
22810,1603
22811,796
22812,1287
22813,2667
22814,1672
22815,1045
22816,5
22817,4
22818,1362
22819,1287
22820,507
22821,803
22822,620
22823,1602
22824,1049
22825,6062
22826,235
22827,1045
22828,1045
22829,1045
22830,1045
22831,1045
22832,2667
22833,14903
22834,374
22835,4298
22836,1869
22837,480
22838,32638
22839,1045
22840,30
22841,1045
22842,465
22843,215
22844,507
22845,1835
22846,1045
22847,2378
22848,8703
22849,1777
22850,439
22851,5932
22852,1045
22853,379
22854,22663
22855,227
22856,439
22857,618
22858,289
22859,3355
22860,1171
22861,2375
22862,1045
22863,1295
22864,4
22865,439
22866,1979
22867,5932
22868,94547
22869,1045
22870,1045
22871,1045
22872,1045
22873,69
22874,5173
22875,1045
22876,1045
22877,1045
22878,1045
22879,1295
22880,701
22881,4729
22882,1045
22883,1973
22884,714
22885,1239
22886,2877
22887,3821
22888,1045
22889,507
22890,872
22891,16180
22892,1045
22893,1045
22894,1045
22895,1045
22896,1045
22897,1045
22898,272
22899,929
22900,818
22901,1045
22902,507
22903,55
22904,67287
22905,16
22906,1045
22907,4
22908,507
22909,95
22910,4
22911,4
22912,1045
22913,552
22914,1682
22915,636
22916,1045
22917,1687
22918,22948
22919,2957
22920,1209
22921,3821
22922,1045
22923,29604
22924,1024
22925,4240
22926,69
22927,1973
22928,8915
22929,46114
22930,1061
22931,4533
22932,4533
22933,1061
22934,840
22935,2511
22936,507
22937,1552
22938,863
22939,1074
22940,708
22941,4154
22942,427
22943,427
22944,289
22945,507
22946,1052
22947,507
22948,1351
22949,3562
22950,6750
22951,9643
22952,507
22953,1052
22954,834
22955,1140
22956,507
22957,1988
22958,81
22959,13581
22960,3918
22961,1351
22962,328
22963,805
22964,465
22965,11
22966,1922
22967,1052
22968,55
22969,1035
22970,150
22971,1140
22972,1552
22973,4076
22974,251
22975,858
22976,507
22977,204
22978,636
22979,5287
22980,1052
22981,34743
22982,22
22983,1045
22984,3821
22985,324
22986,17167
22987,1041
22988,43265
22989,155
22990,7091
22991,5
22992,8091
22993,721
22994,4298
22995,311
22996,409
22997,800
22998,10351
22999,3622
23000,41968
23001,1648
23002,812
23003,3424
23004,805
23005,1011
23006,53
23007,1072
23008,2321
23009,636
23010,818
23011,1045
23012,816
23013,2321
23014,1164
23015,15772
23016,5
23017,38
23018,5397
23019,962
23020,4223
23021,153
23022,31719
23023,11
23024,11
23025,2321
23026,407
23027,2321
23028,44223
23029,4
23030,409
23031,227
23032,1045
23033,1287
23034,507
23035,2321
23036,3175
23037,3727
23038,3175
23039,4
23040,1084
23041,1684
23042,1045
23043,1491
23044,1045
23045,5
23046,534
23047,787
23048,782
23049,1344
23050,10858
23051,130335
23052,16737
23053,1551
23054,328
23055,660
23056,374
23057,227
23058,748
23059,74
23060,2179
23061,3672
23062,6311
23063,858
23064,422
23065,259
23066,72727
23067,11144
23068,18704
23069,3329
23070,374
23071,10998
23072,396
23073,796
23074,1045
23075,1045
23076,534
23077,1045
23078,11
23079,1045
23080,1045
23081,1687
23082,5067
23083,569
23084,1045
23085,852
23086,340
23087,507
23088,1045
23089,507
23090,993
23091,439
23092,507
23093,1045
23094,2186
23095,526
23096,1339
23097,8082
23098,1045
23099,204
23100,818
23101,271195
23102,9643
23103,701
23104,796
23105,1045
23106,8497
23107,1045
23108,636
23109,1045
23110,696
23111,2594
23112,69
23113,427
23114,289
23115,255
23116,1045
23117,3633
23118,251
23119,1045
23120,1045
23121,1045
23122,1045
23123,1045
23124,1045
23125,1045
23126,3821
23127,1084
23128,311
23129,1045
23130,4
23131,1045
23132,1930
23133,1045
23134,3611
23135,1045
23136,374
23137,1045
23138,1145
23139,1045
23140,32108
23141,16
23142,1045
23143,7644
23144,1045
23145,407
23146,1045
23147,12088
23148,1045
23149,1045
23150,1045
23151,251
23152,4323
23153,1045
23154,2077
23155,3770
23156,781
23157,709
23158,32189
23159,1979
23160,265
23161,507
23162,422
23163,1973
23164,1295
23165,2508
23166,1339
23167,636
23168,3456
23169,507
23170,818
23171,13445
23172,782
23173,4
23174,818
23175,1092
23176,27483
23177,507
23178,507
23179,2560
23180,507
23181,1922
23182,836
23183,9084
23184,551
23185,816
23186,1552
23187,2396
23188,507
23189,4
23190,160
23191,430
23192,796
23193,796
23194,630
23195,1484
23196,1061
23197,804
23198,58420
23199,58420
23200,27483
23201,709
23202,834
23203,1045
23204,411
23205,849
23206,876
23207,818
23208,5494
23209,1353
23210,408
23211,507
23212,19
23213,3698
23214,840
23215,1052
23216,407
23217,1799
23218,1779
23219,9096
23220,82
23221,7731
23222,1483
23223,1563
23224,43
23225,350
23226,4496
23227,3698
23228,866
23229,818
23230,507
23231,1454
23232,1287
23233,2647
23234,507
23235,6
23236,9643
23237,34991
23238,1819
23239,1045
23240,1052
23241,1214
23242,636
23243,3821
23244,636
23245,1214
23246,593
23247,328
23248,507
23249,4501
23250,1896
23251,1194
23252,2815
23253,5
23254,1779
23255,782
23256,1023
23257,8600
23258,1551
23259,800
23260,1040
23261,227
23262,7037
23263,1045
23264,781
23265,781
23266,186
23267,1045
23268,95
23269,5372
23270,5278
23271,1045
23272,407
23273,1163
23274,1163
23275,1869
23276,507
23277,1045
23278,2321
23279,259
23280,621
23281,2321
23282,1045
23283,1835
23284,1045
23285,1287
23286,968
23287,621
23288,1295
23289,1084
23290,3175
23291,3329
23292,1045
23293,4
23294,374
23295,1295
23296,1344
23297,1045
23298,1295
23299,1045
23300,1092
23301,1835
23302,1295
23303,890
23304,4
23305,396
23306,1045
23307,8541
23308,1209
23309,840
23310,3547
23311,1045
23312,58420
23313,58420
23314,2321
23315,1045
23316,422
23317,507
23318,816
23319,2040
23320,1045
23321,5
23322,1045
23323,1045
23324,1045
23325,2254
23326,1084
23327,3698
23328,1045
23329,1045
23330,1045
23331,977
23332,5338
23333,55
23334,1045
23335,92814
23336,55
23337,272
23338,1045
23339,1045
23340,15389
23341,1045
23342,6
23343,1045
23344,507
23345,507
23346,4
23347,5
23348,439
23349,1965
23350,439
23351,796
23352,876
23353,434
23354,19247
23355,818
23356,26494
23357,1084
23358,427
23359,465
23360,413
23361,507
23362,4523
23363,1045
23364,25
23365,1045
23366,530
23367,530
23368,21806
23369,396
23370,1045
23371,1045
23372,1922
23373,1045
23374,6544
23375,1045
23376,2417
23377,1045
23378,257934
23379,1045
23380,1045
23381,1045
23382,1045
23383,451
23384,1045
23385,1045
23386,251
23387,1045
23388,2396
23389,1045
23390,1045
23391,4
23392,92
23393,1045
23394,1024
23395,283
23396,507
23397,1045
23398,3821
23399,1045
23400,1045
23401,1045
23402,6
23403,1045
23404,1045
23405,858
23406,876
23407,3562
23408,11
23409,818
23410,449
23411,2298
23412,507
23413,1045
23414,265
23415,3853
23416,1724
23417,1061
23418,1045
23419,836
23420,209
23421,816
23422,1295
23423,834
23424,1433
23425,4
23426,1045
23427,896
23428,4474
23429,1045
23430,1552
23431,797
23432,507
23433,2311
23434,1777
23435,5279
23436,82
23437,1973
23438,4
23439,507
23440,796
23441,72738
23442,31430
23443,374
23444,12088
23445,507
23446,15758
23447,1239
23448,316
23449,383
23450,2077
23451,1517
23452,4368
23453,834
23454,1171
23455,709
23456,9643
23457,834
23458,834
23459,2460
23460,1092
23461,3068
23462,598
23463,89
23464,251
23465,834
23466,5288
23467,361
23468,781
23469,781
23470,8790
23471,977
23472,2524
23473,2329
23474,761
23475,1138
23476,374
23477,13932
23478,858
23479,1035
23480,1484
23481,1035
23482,1973
23483,1973
23484,3446
23485,2647
23486,472
23487,6697
23488,563
23489,507
23490,3355
23491,796
23492,1194
23493,1003
23494,3478
23495,507
23496,1777
23497,1194
23498,324
23499,507
23500,12861
23501,1541
23502,507
23503,507
23504,1988
23505,2877
23506,495
23507,1251
23508,34981
23509,227
23510,1597
23511,1003
23512,1705
23513,1232
23514,800
23515,562
23516,4
23517,13568
23518,495
23519,4298
23520,5001
23521,834
23522,28611
23523,800
23524,58
23525,800
23526,13568
23527,562
23528,565
23529,3329
23530,5
23531,347
23532,3355
23533,251
23534,1295
23535,1045
23536,1344
23537,796
23538,21701
23539,186
23540,5
23541,22
23542,4
23543,1171
23544,439
23545,1045
23546,25741
23547,2321
23548,259
23549,507
23550,1045
23551,1045
23552,796
23553,2321
23554,1045
23555,146808
23556,636
23557,569
23558,3329
23559,3175
23560,3175
23561,374
23562,1339
23563,1812
23564,1045
23565,58420
23566,507
23567,6762
23568,1929
23569,2321
23570,5173
23571,535
23572,1454
23573,374
23574,1339
23575,368
23576,82
23577,748
23578,2321
23579,2321
23580,989
23581,507
23582,2077
23583,10848
23584,82
23585,6311
23586,2321
23587,604
23588,507
23589,1045
23590,22
23591,1045
23592,374
23593,3027
23594,1194
23595,2029
23596,1091
23597,280
23598,6
23599,396
23600,1084
23601,886
23602,204
23603,10624
23604,1045
23605,1835
23606,636
23607,834
23608,1045
23609,1295
23610,782
23611,824
23612,579
23613,977
23614,1045
23615,1295
23616,1045
23617,1045
23618,507
23619,1045
23620,7339
23621,1045
23622,818
23623,1045
23624,4
23625,1045
23626,1045
23627,1251
23628,419
23629,374
23630,5
23631,1870
23632,646
23633,10047
23634,1045
23635,289
23636,1295
23637,1045
23638,1045
23639,439
23640,2198
23641,1045
23642,803
23643,422
23644,6
23645,924
23646,1045
23647,6572
23648,256
23649,507
23650,1045
23651,406
23652,818
23653,1922
23654,374
23655,466
23656,466
23657,69
23658,374
23659,796
23660,840
23661,289
23662,5
23663,10443
23664,1045
23665,1045
23666,1348
23667,1045
23668,1451
23669,811
23670,289
23671,4
23672,908
23673,1348
23674,1045
23675,1045
23676,1058
23677,11586
23678,11
23679,1687
23680,1045
23681,6
23682,1019
23683,1045
23684,1045
23685,1045
23686,1045
23687,1045
23688,1045
23689,1045
23690,380
23691,834
23692,19
23693,13
23694,1846
23695,507
23696,796
23697,507
23698,507
23699,1092
23700,1045
23701,1519
23702,593
23703,1313
23704,5
23705,4
23706,1239
23707,686
23708,27483
23709,7
23710,374
23711,1044
23712,5061
23713,466
23714,3446
23715,2505
23716,279
23717,1882
23718,1846
23719,1599
23720,622
23721,15121
23722,834
23723,1484
23724,1052
23725,2511
23726,1072
23727,8269
23728,818
23729,1835
23730,507
23731,1226
23732,507
23733,2357
23734,289
23735,228002
23736,834
23737,507
23738,1433
23739,5061
23740,618
23741,834
23742,4513
23743,3821
23744,1454
23745,3743
23746,872
23747,1351
23748,530
23749,1351
23750,1765
23751,507
23752,7328
23753,1052
23754,1023
23755,1724
23756,2560
23757,798
23758,117
23759,2647
23760,507
23761,1699
23762,495
23763,507
23764,3821
23765,1973
23766,796
23767,1538
23768,646
23769,2073
23770,1973
23771,251
23772,1239
23773,1973
23774,1896
23775,439
23776,5
23777,872
23778,810
23779,8884
23780,810
23781,2653
23782,5097
23783,1988
23784,185
23785,4867
23786,20537
23787,753
23788,5001
23789,4324
23790,800
23791,5001
23792,13568
23793,1648
23794,4281
23795,3474
23796,4281
23797,13568
23798,562
23799,3474
23800,95
23801,471
23802,89
23803,534
23804,40
23805,816
23806,2321
23807,582
23808,752
23809,3008
23810,3329
23811,2321
23812,834
23813,289
23814,1045
23815,259
23816,1092
23817,6
23818,1045
23819,2076
23820,850
23821,2321
23822,1045
23823,507
23824,449
23825,997
23826,2321
23827,3698
23828,5112
23829,1045
23830,3175
23831,1045
23832,1045
23833,1045
23834,1045
23835,1927
23836,1724
23837,1930
23838,535
23839,787
23840,92
23841,15220
23842,4544
23843,3821
23844,1045
23845,1446
23846,1045
23847,2179
23848,58420
23849,11244
23850,507
23851,1061
23852,2957
23853,1084
23854,374
23855,1045
23856,993
23857,18288
23858,796
23859,5278
23860,2647
23861,1045
23862,1045
23863,1045
23864,1084
23865,507
23866,744
23867,863
23868,1045
23869,1045
23870,1045
23871,3770
23872,834
23873,8559
23874,782
23875,289
23876,507
23877,55
23878,209
23879,1597
23880,1045
23881,2647
23882,218198
23883,810
23884,507
23885,989
23886,55
23887,15553
23888,5160
23889,44658
23890,7226
23891,439
23892,289
23893,1539
23894,1045
23895,15553
23896,761
23897,781
23898,6116
23899,1045
23900,796
23901,507
23902,507
23903,53801
23904,7395
23905,30348
23906,1045
23907,796
23908,439
23909,1209
23910,1045
23911,507
23912,2516
23913,1045
23914,3883
23915,988
23916,1045
23917,1045
23918,1287
23919,4
23920,22
23921,636
23922,1779
23923,1045
23924,1045
23925,1045
23926,1045
23927,3770
23928,1295
23929,1045
23930,4
23931,1045
23932,2505
23933,407
23934,3821
23935,1045
23936,1045
23937,289
23938,1045
23939,876
23940,1670
23941,251
23942,6
23943,1045
23944,1045
23945,1607
23946,3152
23947,1045
23948,1045
23949,1209
23950,324
23951,6139
23952,924
23953,507
23954,1295
23955,4867
23956,1239
23957,507
23958,1083
23959,8594
23960,82
23961,380
23962,9756
23963,1687
23964,1239
23965,2977
23966,507
23967,818
23968,43
23969,8269
23970,507
23971,10325
23972,2040
23973,6565
23974,2667
23975,6139
23976,1687
23977,279
23978,2936
23979,796
23980,4
23981,708
23982,834
23983,3770
23984,1351
23985,796
23986,228002
23987,980
23988,653
23989,1433
23990,1236
23991,6546
23992,255
23993,507
23994,1563
23995,2940
23996,507
23997,507
23998,980
23999,458
24000,1045
24001,1687
24002,2560
24003,782
24004,1973
24005,2560
24006,1035
24007,2181
24008,3672
24009,507
24010,5287
24011,507
24012,2647
24013,530
24014,2647
24015,1552
24016,1724
24017,361
24018,1597
24019,526
24020,796
24021,4501
24022,407
24023,10998
24024,2459
24025,12500
24026,4867
24027,22
24028,1922
24029,95
24030,473
24031,1658
24032,7943
24033,507
24034,4342
24035,1484
24036,374
24037,800
24038,5001
24039,2416
24040,800
24041,834
24042,14490
24043,562
24044,800
24045,2375
24046,800
24047,781
24048,753
24049,1453
24050,289
24051,2737
24052,2202
24053,534
24054,959
24055,423
24056,95
24057,962
24058,1049
24059,6
24060,1045
24061,1295
24062,816
24063,75
24064,7339
24065,92
